OSEBuildingID,PrimaryPropertyType,PropertyName,CouncilDistrictCode,YearBuilt,NumberofBuildings,NumberofFloors,PropertyGFAParking,PropertyGFABuilding(s),LargestPropertyUseType,LargestPropertyUseTypeGFA,SecondLargestPropertyUseType,SecondLargestPropertyUseTypeGFA,ThirdLargestPropertyUseType,ThirdLargestPropertyUseTypeGFA,ENERGYSTARScore,SiteEnergyUse(kBtu),TotalGHGEmissions,distance_from_City_Hall,proportion_elec,ln_consommation,ln_emissions
26040,non refrigerated warehouse,Stor-More Self Storage,1,1994.0,1.0,3.0,0.0,66610.0,non refrigerated warehouse,66720.0,aucun,0.0,aucun,0.0,,640377.0,18.81,5.022757579002038,0.62,13.369813905985556,2.9861868607104594
26233,other,Cascade Designs Inc. Chamonix S,2,1950.0,1.0,1.0,0.0,36000.0,other,34000.0,office,1400.0,aucun,0.0,,3646053.75,58.79,4.019291070837988,0.87,15.10915625056439,4.090838422892813
26098,education,Christ the King Middle School,5,1938.0,1.0,2.0,0.0,23222.0,education,15006.0,aucun,0.0,aucun,0.0,62.0,1219863.125,55.06,12.362908959910538,0.12,14.014250037556192,4.026422545736642
26115,other,Greenus Building,3,1924.0,1.0,2.0,0.0,24476.0,leisure,7501.0,office,5872.0,store,5375.0,,2662054.25,91.69,1.2099469798353286,0.37,14.794609032793185,4.529260591887741
26119,store,517 E Pike St Building,3,1910.0,0.0,2.0,0.0,24750.0,store,19240.0,office,2050.0,medical,1250.0,,782343.8125,28.07,1.1787565296834808,0.37,13.570050859044196,3.3697067145707846
26125,education,Northwest School,3,1904.0,1.0,3.0,0.0,60000.0,education,48783.0,aucun,0.0,aucun,0.0,52.0,3625407.5,121.63,1.1036996544038682,0.37,15.103477529577082,4.809171691773934
26126,other,(ID26126) THE SUMMIT,3,1954.0,1.0,2.0,0.0,46560.0,leisure,46560.0,aucun,0.0,aucun,0.0,,690557.6875,17.31,1.2223139097560671,0.62,13.445256240978674,2.907447358686419
26139,other,Salal Credit Union,7,1980.0,1.0,3.0,0.0,30408.0,office,25000.0,non refrigerated warehouse,5408.0,aucun,0.0,61.0,1440554.25,10.04,3.385247311573922,0.87,14.180539187509135,2.401525040848949
26146,office,McHugh,7,1920.0,1.0,3.0,0.0,30109.0,office,28400.0,non refrigerated warehouse,7200.0,aucun,0.0,89.0,1465795.75,34.03,3.4946000683565024,0.62,14.197909509252163,3.5562048372093953
26150,education,Fairmount Park Elementary,1,1964.0,1.0,2.0,0.0,39929.0,education,39929.0,aucun,0.0,aucun,0.0,82.0,1813718.0,47.18,6.835087407735297,0.62,14.410889991373548,3.874943997186725
26154,office,Queen Anne Evangelical Lutheran Church,7,1960.0,1.0,2.0,0.0,25481.0,office,25481.0,aucun,0.0,aucun,0.0,92.0,917100.3125,38.59,4.880945609171664,0.12,13.728973227687653,3.678576561118039
26183,office,Supply Laundry Building,7,1912.0,1.0,2.0,0.0,27788.0,office,32610.0,restauration,4874.0,aucun,0.0,73.0,2119806.25,35.99,2.1305022264802163,0.87,14.566835722703418,3.610647605844363
26218,lodging,Comfort Inn and Suites,5,1990.0,1.0,4.0,8584.0,33120.0,lodging,41704.0,aucun,0.0,aucun,0.0,73.0,1943899.25,58.52,13.96252183984173,0.37,14.480206950957635,4.086312390524837
26235,non refrigerated warehouse,101 S. Dakota,2,1941.0,1.0,2.0,0.0,22324.0,non refrigerated warehouse,21000.0,aucun,0.0,aucun,0.0,53.0,588856.125,22.33,4.123465259321124,0.37,13.285938861052143,3.1497400860333387
26236,other,4130 1st Ave,2,1946.0,1.0,2.0,0.0,31360.0,leisure,32000.0,aucun,0.0,aucun,0.0,,1725108.25,39.65,4.204459267302424,0.62,14.36080093977546,3.7049988359938197
26237,other,Daniel Smith Inc,2,1947.0,1.0,1.0,0.0,30496.0,store,14344.0,refrigerated warehouse,10272.0,office,8012.0,,1992158.25,46.01,4.265681802221696,0.62,14.504729658710383,3.850360345036039
26254,office,1605 Boylston,3,1922.0,1.0,3.0,0.0,27600.0,office,13175.0,store,9175.0,aucun,0.0,84.0,1072151.375,12.57,1.3706206436302384,0.87,13.885178751370038,2.6078614738467776
26289,lodging,Columbia Lutheran Home,6,1961.0,1.0,2.0,0.0,55974.0,lodging,56000.0,aucun,0.0,aucun,0.0,98.0,6135173.0,203.21,6.818290238323841,0.37,15.62954899758315,5.3191488761279695
26319,education,Wing Luke Elementary,2,1971.0,1.0,2.0,0.0,52901.0,education,52901.0,aucun,0.0,aucun,0.0,75.0,2240342.0,60.2,8.800318857405076,0.62,14.622139537108787,4.11414718951828
26324,lodging,Saint Anne Nursing and Rehab Center,5,1954.0,1.0,1.0,0.0,22583.0,lodging,22583.0,aucun,0.0,aucun,0.0,95.0,1981360.0,70.92,12.073140250061732,0.37,14.499294540274965,4.275554390163365
26331,office,Solid Ground,4,1997.0,0.0,3.0,7358.0,24328.0,office,25927.0,non refrigerated warehouse,6750.0,store,3743.0,35.0,2305643.5,16.07,6.413086195811641,0.87,14.650870804873891,2.837322536806349
26348,office,Lake Union Place,4,1981.0,1.0,3.0,6034.0,20660.0,office,24914.0,non refrigerated warehouse,4720.0,aucun,0.0,92.0,720170.6875,5.02,4.956229907265685,0.87,13.487244917427507,1.7950872593207297
26359,non refrigerated warehouse,Hansen Bros.,5,1972.0,1.0,1.0,0.0,29400.0,non refrigerated warehouse,25000.0,aucun,0.0,aucun,0.0,69.0,227509.5,1.59,11.669763612248305,0.87,12.33495167015424,0.9516578757114463
26379,lodging,Georgetown Inn,2,1992.0,1.0,3.0,0.0,22452.0,lodging,22452.0,aucun,0.0,aucun,0.0,85.0,1244150.0,41.88,6.273284758880266,0.37,14.03396392755164,3.7584055167625467
26392,other,192741-University,4,1912.0,1.0,2.0,0.0,25767.0,office,17434.0,aucun,0.0,aucun,0.0,22.0,1581352.75,11.02,6.5373496093605725,0.87,14.273791841953773,2.4865719291070616
26393,store,4518 University,4,1953.0,1.0,4.0,0.0,33910.0,store,14585.0,office,14462.0,aucun,0.0,75.0,1822834.25,38.21,6.5809687167701165,0.62,14.415903676565394,3.6689318163042404
26396,other,University Christian Church,4,1927.0,1.0,2.0,0.0,78401.0,other,62400.0,office,9940.0,education,4960.0,,2462408.25,87.41,6.874759731530952,0.37,14.716650798557422,4.481985085417713
26460,non refrigerated warehouse,Mariner Square LLC,4,1979.0,1.0,2.0,0.0,78716.0,non refrigerated warehouse,41275.0,office,29399.0,store,6278.0,38.0,4103800.75,48.13,4.865108857235076,0.87,15.22742435813573,3.894469846180557
26465,education,St. Benedict School,4,1910.0,1.0,2.0,0.0,33300.0,education,30740.0,aucun,0.0,aucun,0.0,92.0,1594733.625,69.2,6.699059789258,0.12,14.282217901048165,4.251348311031766
26473,store,70500869 -- Wallingford,4,1957.0,1.0,1.0,0.0,28808.0,store,31174.0,aucun,0.0,aucun,0.0,29.0,9232576.0,226.73,6.4673941334251515,0.62,16.038248765776974,5.4281607166967865
26528,office,4701 University Way Bldg,4,1957.0,1.0,1.0,7004.0,20962.0,office,20962.0,non refrigerated warehouse,7004.0,aucun,0.0,58.0,1100499.75,7.67,6.743752721621631,0.87,13.911275861456826,2.1598687907924505
26529,store,Safeway 3091 - Brooklyn Ave,4,1950.0,1.0,1.0,0.0,26226.0,store,25828.0,non refrigerated warehouse,0.0,aucun,0.0,37.0,7588060.5,156.18,6.829047810060628,0.62,15.842086714906674,5.057391645438029
26535,other,2967-University District,4,1976.0,1.0,2.0,15755.0,19193.0,office,19183.0,non refrigerated warehouse,19183.0,aucun,0.0,17.0,1159807.125,8.09,6.534251689849607,0.87,13.96376513991813,2.2071749081893874
26587,office,1600 Fairview,4,1998.0,1.0,3.0,9999.0,27640.0,office,20434.0,medical,7557.0,aucun,0.0,,6197824.5,43.21,3.385985801389812,0.87,15.639709062690189,3.788951007838152
26593,office,Delmar Building,7,1900.0,1.0,4.0,0.0,22840.0,office,18400.0,other,4440.0,aucun,0.0,64.0,881386.1875,6.14,0.42691462252021833,0.87,13.68925229475158,1.965712776351493
26594,other,107 Occidental Ave S,7,1900.0,1.0,1.0,0.0,21420.0,leisure,10420.0,restauration,5000.0,store,2000.0,,810636.875,9.72,0.37401380816687985,0.87,13.605576716733191,2.372111155642656
26596,office,W0164 Washington Building,7,1900.0,1.0,1.0,0.0,20880.0,office,20880.0,aucun,0.0,aucun,0.0,94.0,683274.0,4.76,0.34093562408738276,0.87,13.434652692948951,1.7509374747078
26600,other,Cadillac Hotel,7,1966.0,1.0,3.0,0.0,26000.0,office,13000.0,leisure,13000.0,aucun,0.0,,1063035.875,18.62,0.5185871357967146,0.87,13.876640346280272,2.976549454137217
26601,office,Duncan Building,7,1900.0,1.0,3.0,0.0,38675.0,office,12100.0,restauration,4281.0,aucun,0.0,,1938776.75,43.91,0.5025755247135765,0.62,14.477568306716678,3.8046604870996465
26602,office,Fire Headquarters,7,1929.0,1.0,4.0,0.0,49951.0,office,32039.0,other,24035.0,aucun,0.0,,5134446.0,185.33,0.4674371048786088,0.37,15.45148270323787,5.227519295239321
26611,medical,Rainier Beach Medical & Dental Clinic,2,2010.0,1.0,2.0,0.0,25880.0,medical,25880.0,aucun,0.0,aucun,0.0,8.0,1941728.75,19.81,10.419755412738292,0.87,14.47908975749055,3.035433640405543
26657,other,University Lutheran Church,4,1927.0,1.0,3.0,0.0,41013.0,other,32098.0,office,2310.0,aucun,0.0,,1080821.0,37.43,6.975923020587224,0.37,13.893232420713336,3.6488384045767526
26667,other,Hillel Foundation,4,2004.0,1.0,2.0,0.0,21075.0,leisure,18075.0,office,3000.0,aucun,0.0,,1581036.75,53.88,6.912448878810889,0.37,14.273591993199403,4.00514898341763
26670,other,Calvary Christian Assembly,4,1950.0,1.0,3.0,0.0,46485.0,other,63922.0,aucun,0.0,aucun,0.0,83.0,1544995.75,47.03,8.330629602822922,0.37,14.2505323647519,3.871825815676733
26681,office,(ID#26681) RAVENNA OFFICE BLDG,6,1965.0,1.0,4.0,0.0,56896.0,office,40768.0,non refrigerated warehouse,16128.0,aucun,0.0,96.0,1402048.5,28.46,8.28414631560994,0.62,14.153445652658114,3.3830334110344844
26695,other,Church in Seattle,6,1978.0,1.0,2.0,0.0,27500.0,other,27500.0,aucun,0.0,aucun,0.0,60.0,577123.125,14.79,8.234251627734967,0.62,13.265812643672122,2.7593768282675506
26705,office,Graybar Building,2,1930.0,1.0,2.0,0.0,36630.0,office,22000.0,mall,11000.0,aucun,0.0,90.0,541943.3125,3.78,0.6171008223340203,0.87,13.202918530678264,1.5644405465033644
26706,office,Moses Building,7,1900.0,0.0,3.0,0.0,26830.0,office,16838.0,other,10000.0,aucun,0.0,,2099386.75,60.93,0.4861463345499866,0.62,14.557156312566335,4.1260047149499695
26708,office,Mottman Building,7,1906.0,1.0,5.0,0.0,41920.0,office,41920.0,aucun,0.0,aucun,0.0,95.0,1103594.75,7.69,0.4615619552334667,0.87,13.914084270284869,2.162172939277301
26710,office,Masin Building 1,7,1905.0,1.0,5.0,0.0,36879.0,office,44000.0,aucun,0.0,aucun,0.0,92.0,1537570.25,26.94,0.39298397392260837,0.87,14.245714619052492,3.330059353828816
26711,other,Men's Shelter,7,1904.0,1.0,6.0,0.0,29820.0,lodging,29820.0,aucun,0.0,aucun,0.0,,1601955.625,35.72,0.3681630389493676,0.62,14.286736330713307,3.6033215657522897
26719,office,220_3rd_ave_s_03262013,7,1905.0,0.0,2.0,0.0,33640.0,office,27322.0,aucun,0.0,aucun,0.0,70.0,1078535.75,7.52,0.396966436433767,0.87,13.891115819335116,2.1424163408412245
26720,non refrigerated warehouse,Seattle Lighting Fixture,7,1906.0,1.0,4.0,0.0,43484.0,non refrigerated warehouse,26416.0,store,9531.0,office,7537.0,18.0,1567040.75,10.92,0.44145019890824866,0.87,14.264700164250621,2.4782176616372036
26726,other,Buty Building,2,1900.0,1.0,3.0,0.0,22480.0,office,10800.0,other,10800.0,store,7200.0,,981009.125,6.84,0.5747551928868905,0.87,13.796338059595156,2.0592388343623163
26728,lodging,American Hotel,2,1925.0,1.0,4.0,0.0,33018.0,lodging,23193.0,store,6165.0,aucun,0.0,49.0,4857581.5,173.67,0.6374416660943715,0.37,15.396051444134796,5.162898479440301
26731,office,Dearborn Bldg.,2,1970.0,1.0,2.0,0.0,26510.0,office,30800.0,aucun,0.0,aucun,0.0,91.0,987063.6875,11.18,0.9108484280238777,0.87,13.802490855781677,2.4997952622817508
26759,non refrigerated warehouse,Dunn Lumber Retail/Offices,4,1938.0,1.0,1.0,0.0,40028.0,non refrigerated warehouse,33222.0,store,10208.0,office,6200.0,80.0,942415.1875,6.76,5.6178244963039194,0.87,13.756202268620733,2.048982334195127
26761,office,North Lake Office Bldg.,4,2007.0,1.0,3.0,18228.0,26282.0,office,26282.0,non refrigerated warehouse,18228.0,aucun,0.0,23.0,2188051.25,15.25,5.55229506406701,0.87,14.598522322494821,2.7880929087757464
26773,other,Lake City Presbyterian Church,5,1954.0,1.0,1.0,0.0,21624.0,other,21624.0,aucun,0.0,aucun,0.0,90.0,666687.5,20.96,13.01609461307407,0.37,13.410078199319841,3.08922261664133
26808,education,Green Lake Elementary,6,1970.0,1.0,1.0,0.0,42239.0,education,48799.0,aucun,0.0,aucun,0.0,83.0,2145603.5,72.69,8.058990083713937,0.37,14.578931888822789,4.299867104778908
26821,education,McDonald International School,6,1925.0,1.0,3.0,0.0,51360.0,education,51026.0,aucun,0.0,aucun,0.0,89.0,1403094.75,30.22,7.170787160327906,0.62,14.154191603370302,3.441058915087286
26833,office,Sixth & King Associates,2,1993.0,0.0,3.0,0.0,21600.0,office,11600.0,restauration,10000.0,aucun,0.0,,1539176.625,32.42,0.6922782945437276,0.62,14.24675882201557,3.509154523167248
26834,other,(ID26834) SOO YUEN ASSOCIATION BUILDING,2,1909.0,1.0,3.0,0.0,20620.0,lodging,10060.0,store,5280.0,leisure,5280.0,,747456.875,20.78,0.762557082827321,0.62,13.524433228143954,3.0809921175048145
26838,lodging,Panama Hotel,2,1910.0,1.0,5.0,0.0,40552.0,lodging,40552.0,aucun,0.0,aucun,0.0,99.0,1200180.875,53.25,0.5331147550243845,0.12,13.997983665773793,3.993602992420569
26847,office,KOBE PARK BUILDING,2,1909.0,1.0,3.0,0.0,31432.0,office,23059.0,other,7125.0,lodging,1248.0,,1439572.375,10.04,0.4564857044623408,0.87,14.179857360295227,2.401525040848949
26849,store,C & T BLDG,2,1917.0,1.0,2.0,0.0,24550.0,store,13500.0,office,11050.0,aucun,0.0,100.0,977230.3125,6.73,0.6335100055679751,0.37,13.79247866093463,2.0451088625993306
26870,education,John Stanford Int'l Elementary,4,2000.0,1.0,2.0,0.0,61052.0,education,61052.0,aucun,0.0,aucun,0.0,80.0,2366929.5,47.78,5.987245541123389,0.62,14.677104526003365,3.887320392787774
26883,other,Washington Hall,3,1908.0,1.0,3.0,0.0,25864.0,leisure,13364.0,office,8420.0,aucun,0.0,,1028277.313,34.61,1.1537642046193677,0.37,13.843396420846092,3.5726264972896864
26905,other,Kappa Alpha Theta,4,1924.0,1.0,3.0,0.0,20686.0,lodging,20686.0,aucun,0.0,aucun,0.0,,1207504.0,42.71,6.629542354965481,0.37,14.00406680528704,3.7775769088752233
26906,lodging,4503,4,1929.0,1.0,3.0,0.0,22124.0,lodging,22124.0,aucun,0.0,aucun,0.0,82.0,637685.0,4.45,6.604189949731393,0.87,13.365601278165556,1.6956156086751528
26909,lodging,Chi Omega Fraternity of Washington,4,1926.0,1.0,3.0,0.0,27487.0,lodging,27487.0,aucun,0.0,aucun,0.0,82.0,1594504.875,65.95,6.757812710366806,0.37,14.28207444996607,4.203946072137182
26911,lodging,Sigma Chi Fraternity,4,1926.0,1.0,4.0,0.0,23616.0,lodging,23616.0,aucun,0.0,aucun,0.0,55.0,1656420.25,53.65,6.620846695215614,0.37,14.320169959598063,4.000949214622548
26922,lodging,Upstairs Downstairs Apartments,4,1976.0,1.0,3.0,0.0,33448.0,lodging,33448.0,aucun,0.0,aucun,0.0,78.0,998633.5,6.96,6.713916635730713,0.87,13.81414412481958,2.0744289998562917
26924,other,Yesler Community Center,2,2005.0,0.0,2.0,7120.0,22388.0,leisure,11074.0,leisure,8183.0,non refrigerated warehouse,6569.0,,2217620.0,81.24,0.7950109963757379,0.37,14.611945557629854,4.409641801706855
26930,lodging,Seattle Keiro,3,1987.0,1.0,2.0,0.0,74840.0,lodging,74840.0,aucun,0.0,aucun,0.0,48.0,8268496.5,249.46,1.452874837673944,0.37,15.927963369720041,5.523299227135887
26933,other,Langston Hughes Performing Arts Center,3,1913.0,1.0,3.0,0.0,20992.0,leisure,24600.0,leisure,4625.0,education,1665.0,,2473302.0,104.74,1.452874837673944,0.12,14.721065062249306,4.660983250807304
26939,education,First Place,3,1925.0,1.0,2.0,0.0,22344.0,education,22344.0,aucun,0.0,aucun,0.0,40.0,1522596.75,55.23,1.7962457780899903,0.37,14.235928480117705,4.0294504223041105
26956,education,Kerry Hall,3,1921.0,1.0,3.0,0.0,31900.0,education,26000.0,aucun,0.0,aucun,0.0,,2466100.0,96.2,2.443353713207848,0.37,14.71814891888312,4.576770711466393
26961,other,Loyal Heights Community Center,6,1950.0,1.0,2.0,0.0,29417.0,leisure,18489.0,leisure,8946.0,education,1445.0,,1631479.125,56.25,9.82505355295488,0.37,14.304998212900244,4.047427642434349
26973,other,New Central,2,1909.0,1.0,3.0,0.0,49299.0,office,24099.0,lodging,23632.0,restauration,5320.0,,4729846.5,9.23,0.8113069448464041,0.87,15.369403518933565,2.325324579963535
26986,store,Admiral,1,1997.0,1.0,1.0,0.0,31841.0,store,30899.0,office,942.0,aucun,0.0,,13140574.0,404.21,4.769016997014008,0.37,16.391215329576255,6.004405451240783
26994,other,Arboretum Court 2,3,1988.0,1.0,2.0,0.0,21036.0,non refrigerated warehouse,11021.0,leisure,8164.0,office,7280.0,,2735811.5,78.36,3.8613131858961127,0.62,14.821939024674489,4.373994462976618
26997,other,Trader Joes/AAA,4,1999.0,1.0,2.0,0.0,32928.0,non refrigerated warehouse,24288.0,store,16710.0,office,16128.0,9.0,5652231.0,39.4,6.608912377111858,0.87,15.547561069360977,3.6988297849671046
27007,other,Seattle Community Church,4,1954.0,1.0,2.0,0.0,20039.0,other,20039.0,aucun,0.0,aucun,0.0,100.0,104722.2969,0.73,7.46499993315914,0.87,11.559076883090494,0.5481214085096876
27008,education,Laurelhurst Elementary,4,1928.0,1.0,2.0,0.0,54943.0,education,57247.0,aucun,0.0,aucun,0.0,94.0,2155390.25,83.76,7.567915840582382,0.37,14.583482819565319,4.4398237334000985
27013,non refrigerated warehouse,Northwest Wholesale Florists,2,1960.0,1.0,1.0,0.0,44476.0,non refrigerated warehouse,41256.0,aucun,0.0,aucun,0.0,33.0,1368120.5,29.7,6.253788550595426,0.62,14.128949189010218,3.4242626545931514
27016,office,"Pacific Georgetown Center, LLC",2,1969.0,1.0,1.0,0.0,35017.0,office,19785.0,non refrigerated warehouse,10234.0,non refrigerated warehouse,0.0,66.0,1295485.25,27.06,6.556858109948755,0.62,14.074396665265297,3.3343450746743146
27020,lodging,Alpha Delta Pi Chapter House,4,1950.0,1.0,3.0,0.0,29084.0,lodging,26000.0,aucun,0.0,aucun,0.0,66.0,1632498.625,60.83,6.757030288274946,0.37,14.305622910423661,4.124388683570477
27080,other,Japanese Presbyterian Church,3,1963.0,1.0,2.0,0.0,22952.0,other,22962.0,non refrigerated warehouse,0.0,aucun,0.0,98.0,470666.6875,19.28,2.828019064541392,0.37,13.06190757727421,3.0096351787229825
27117,non refrigerated warehouse,N W WAREHOUSE,2,1976.0,1.0,1.0,0.0,21040.0,non refrigerated warehouse,21040.0,aucun,0.0,aucun,0.0,43.0,592088.125,19.14,6.6088718967656135,0.37,13.291412451521268,3.0027078872904163
27122,non refrigerated warehouse,Cedar Heights,2,1951.0,1.0,2.0,0.0,28032.0,non refrigerated warehouse,30000.0,aucun,0.0,aucun,0.0,52.0,1321065.0,46.61,6.553925270012459,0.37,14.093949544406282,3.8630428232064276
27131,mall,Pacific Rubber Inc,2,1974.0,1.0,1.0,0.0,25620.0,mall,25620.0,aucun,0.0,aucun,0.0,82.0,550324.1875,20.46,6.7289419065085845,0.37,13.218264632489237,3.0661907372025525
27141,non refrigerated warehouse,(ID27141) TSUE CHONG BUILDING,2,1992.0,1.0,3.0,0.0,33238.0,non refrigerated warehouse,33238.0,aucun,0.0,aucun,0.0,14.0,1632472.0,11.38,0.889517883091856,0.87,14.305606600945415,2.5160822672564502
27142,education,St. James Cathedral Place,3,1912.0,1.0,4.0,0.0,27800.0,education,11093.0,aucun,0.0,aucun,0.0,8.0,1181428.75,38.36,0.5242481465787604,0.37,13.982235915525683,3.6727500721840527
27162,store,West Seattle Thriftway,1,1998.0,1.0,1.0,0.0,33706.0,store,31746.0,aucun,0.0,aucun,0.0,22.0,8687690.0,206.33,7.850402040835349,0.62,15.977417754225016,5.334311726771412
27184,other,property #10,7,1961.0,1.0,2.0,0.0,37600.0,non refrigerated warehouse,18400.0,other,16200.0,office,3000.0,,2171751.5,93.55,6.513011150382014,0.12,14.591045003266894,4.549128795104466
27205,education,Viewlands Elementary,5,1954.0,1.0,1.0,0.0,42128.0,education,42128.0,aucun,0.0,aucun,0.0,93.0,1709307.5,49.55,11.59584358648829,0.62,14.351599460727876,3.9229629454664803
27231,education,Loyal Heights Elementary,6,1932.0,1.0,2.0,0.0,44753.0,education,46545.0,aucun,0.0,aucun,0.0,96.0,1638691.625,61.25,10.198764197896589,0.37,14.309409302005484,4.131158535344817
27244,other,Knights of Columbus,3,1912.0,1.0,3.0,0.0,33708.0,other,33708.0,aucun,0.0,aucun,0.0,,786324.0,19.61,1.1702762797985746,0.87,13.575125471954651,3.0257763949023677
27303,other,EMERSON,5,1948.0,1.0,2.0,0.0,47237.0,other,47661.0,aucun,0.0,aucun,0.0,,5981430.0,41.7,14.489800273662421,0.87,15.60417039495856,3.754198920234579
27365,education,Adams Elementary,6,1989.0,1.0,2.0,0.0,57298.0,education,60882.0,aucun,0.0,aucun,0.0,91.0,1586388.75,11.06,9.030743973525132,0.87,14.276971394996906,2.4898941912990393
27378,store,Safeway 1550 - Roosevelt Way,4,1997.0,1.0,1.0,38585.0,38000.0,store,41447.0,non refrigerated warehouse,0.0,aucun,0.0,18.0,13906080.0,364.27,8.76655366315558,0.62,16.447836784447954,5.900636806147441
27381,other,Cross & Crown Church,4,1938.0,1.0,3.0,0.0,26373.0,other,26373.0,aucun,0.0,aucun,0.0,75.0,964236.0,38.18,6.668742122902522,0.37,13.779092393998777,3.6681664125163946
27389,office,Leschi Lakecenter,3,1956.0,6.0,2.0,0.0,75868.0,office,50379.0,restauration,12622.0,store,6662.0,,3605749.75,25.14,3.386277179947146,0.87,15.098040559446844,3.2634667081960758
27406,other,The GreenLind Building,3,1947.0,1.0,2.0,0.0,21656.0,leisure,5656.0,services,5561.0,restauration,5090.0,,1607972.25,51.89,2.3762820462820313,0.37,14.290485093010536,3.9682142850778885
27455,mall,The Seattle Public Library - Queen Anne Storage Facility,7,1921.0,1.0,3.0,0.0,23040.0,mall,23040.0,aucun,0.0,aucun,0.0,,421430.0,2.94,4.097670706286062,0.87,12.95141134195595,1.3711807233098425
27456,other,ATWATER,7,1956.0,1.0,2.0,0.0,36771.0,other,34856.0,aucun,0.0,aucun,0.0,,5447076.5,37.97,3.99973305531275,0.87,15.510589784280016,3.662792119350618
27482,non refrigerated warehouse,8000 5th Ave S,1,1977.0,1.0,1.0,0.0,24024.0,non refrigerated warehouse,14314.0,services,9710.0,aucun,0.0,,375773.5938,2.62,8.095365352709221,0.87,12.83674475803484,1.2864740258376797
27488,non refrigerated warehouse,West Coast Wire Rope & Rigging Inc,1,1953.0,1.0,1.0,0.0,42420.0,non refrigerated warehouse,27420.0,other,10000.0,office,5000.0,34.0,965425.1875,29.39,7.853092766864893,0.37,13.780324927902361,3.414113606928702
27494,mall,Pacific Western Agencies,1,1979.0,1.0,1.0,0.0,36982.0,mall,34382.0,office,2600.0,aucun,0.0,,374753.8125,6.88,7.788295984164871,0.87,12.834027257776984,2.064327903869788
27504,non refrigerated warehouse,WHECO,1,1964.0,1.0,2.0,0.0,23400.0,non refrigerated warehouse,20002.0,office,3374.0,non refrigerated warehouse,0.0,,439266.9063,3.06,7.48570152265937,0.87,12.992864770841669,1.4011829736136414
27532,other,Color Craft Building,7,1948.0,1.0,2.0,0.0,30720.0,other,28120.0,non refrigerated warehouse,1600.0,office,1000.0,,1683064.25,67.15,2.945922570563667,0.37,14.33612724247488,4.221711158142542
27553,non refrigerated warehouse,DAE II,2,1972.0,1.0,1.0,0.0,23232.0,non refrigerated warehouse,23232.0,aucun,0.0,aucun,0.0,,127374.0,0.89,4.1979153685617625,0.87,11.754890770525027,0.6365768290715511
27554,non refrigerated warehouse,L&W Food Corporation,2,1974.0,1.0,1.0,0.0,35046.0,non refrigerated warehouse,32546.0,aucun,0.0,aucun,0.0,100.0,1063269.125,17.65,4.333507479121002,0.87,13.87685974075241,2.9258461460898246
27561,refrigerated warehouse,OVERSEA CASING CO.,2,1961.0,1.0,1.0,0.0,25577.0,refrigerated warehouse,13349.0,non refrigerated warehouse,8228.0,office,4000.0,,895784.6875,14.19,4.3517577033324475,0.87,13.705456475289006,2.7206373166076814
27562,non refrigerated warehouse,MVI 7th Avenue,2,1974.0,1.0,1.0,0.0,43380.0,non refrigerated warehouse,42844.0,aucun,0.0,aucun,0.0,89.0,405062.0,2.82,4.391953839453707,0.87,12.91179788954672,1.3402504226184837
27567,office,4010 Associates,4,1995.0,1.0,3.0,0.0,20410.0,office,20410.0,aucun,0.0,aucun,0.0,8.0,2720238.25,77.84,5.846050515285098,0.62,14.816230393962789,4.367420482284519
27587,office,Meridian Center Building,5,1983.0,1.0,3.0,6300.0,18396.0,office,18396.0,non refrigerated warehouse,6300.0,aucun,0.0,87.0,624125.625,4.35,11.08646861692744,0.87,13.344108551444624,1.6770965609079151
27597,education,Northgate Elementary,5,1956.0,1.0,1.0,0.0,45174.0,education,45174.0,aucun,0.0,aucun,0.0,84.0,1980825.25,68.89,12.347123537512738,0.37,14.499024613605929,4.246922577489038
27598,other,St. Andrew Kim,5,2002.0,1.0,1.0,0.0,24955.0,other,24955.0,aucun,0.0,aucun,0.0,47.0,689803.0,21.87,12.338832453113184,0.37,13.44416277825032,3.12982600803469
27668,other,Bailey Boushay House,3,1991.0,1.0,3.0,0.0,34074.0,medical,34074.0,aucun,0.0,aucun,0.0,,8521989.0,286.33,3.29719342649069,0.37,15.95816043960784,5.660631381000218
27703,other,(ID27703) International Full Gospel Fellowship,5,1961.0,1.0,2.0,0.0,76475.0,other,45442.0,education,31033.0,aucun,0.0,,1765813.625,67.33,12.77544255670626,0.37,14.384122685780254,4.224348908792687
27704,education,Seattle Jewish Community School,5,1988.0,1.0,2.0,0.0,32961.0,education,32961.0,aucun,0.0,aucun,0.0,86.0,1573155.0,62.94,12.84656287240543,0.37,14.268594350676763,4.157945143631696
27721,other,The Seattle Public Library - Greenwood Branch,6,2004.0,1.0,1.0,14570.0,12806.0,store,12806.0,non refrigerated warehouse,0.0,aucun,0.0,,1082920.125,26.67,9.491210589826116,0.62,13.895172693229318,3.3203487937988347
27799,education,The Bush School - Lower / Middle School,3,1950.0,1.0,1.0,0.0,109794.0,education,109794.0,aucun,0.0,aucun,0.0,87.0,3296526.25,115.34,3.7413198368646206,0.37,15.008380123844416,4.756516938482616
27816,other,Son Shone Inn,3,1911.0,1.0,3.0,0.0,25200.0,lodging,25200.0,aucun,0.0,aucun,0.0,,1242666.25,53.02,2.247079259297835,0.12,14.03277063554,3.98935434836447
